block_number,price0,price1
16178466,17717.03644184253,1319.0820923390495
16178516,17717.470386659432,1317.7523196297175
16178566,17717.470386659432,1317.7523196297175
16178616,17717.738604980328,1318.9533673270087
16178666,17717.76728829115,1318.796547445989
16178716,17717.79266387056,1318.481911025432
16178766,17717.79266387056,1318.481911025432
16178816,17717.808618872885,1317.1176304974038
16178866,17717.808618872885,1317.1176304974038
16178916,17717.81140124059,1318.0588679440027
16178966,17717.81140124059,1318.0588679440027
16179016,17717.81292245915,1318.9964378243749
16179066,17717.813041041965,1319.4746604616462
16179116,17729.38741258925,1320.4571380603659
16179166,17729.38741258925,1320.4571380603659
16179216,17747.873744277942,1321.3078724859608
16179266,17750.40221248488,1321.2994308204406
16179316,17752.20668174561,1321.1019034465924
16179366,17755.859178018265,1321.065667635844
16179416,17763.930118325097,1320.4373882436214
16179466,17767.01964479463,1322.559198549602
16179516,17767.882888294596,1322.9020861110885
16179566,17768.00498075474,1323.386805862604
16179616,17768.476728479276,1323.341006430135
16179666,17768.476728479276,1323.341006430135
16179716,17768.476728479276,1323.341006430135
16179766,17768.706361377,1320.8747835238291
16179816,17768.706361377,1320.8747835238291
16179866,17768.737476254628,1321.9785349850301
16179916,17768.741922367666,1322.1612066954476
16179966,17768.744027081117,1320.749495298164
16180016,17768.744762318696,1320.8108263512256
16180066,17768.74538766597,1319.4290759456976
16180116,17760.77462223513,1319.39014415028
16180166,17764.200773374298,1319.569988826308
16180216,17773.649853963943,1321.1650372504032
16180266,17789.92583037565,1322.0717915410992
16180316,17789.94334521339,1322.2158078712591
16180366,17789.94334521339,1322.2158078712591
16180416,17791.023105436325,1321.3242163255504
16180466,17791.023105436325,1321.3242163255504
16180516,17797.278799780568,1321.1323129061107
16180566,17798.881763510257,1322.3036966686873
16180616,17799.556769043957,1321.5585133150068
16180666,17799.947334042743,1321.1628704940395
16180716,17799.947334042743,1321.1628704940395
16180766,17799.947334042743,1321.1628704940395
16180816,17800.478602986033,1320.257994121428
16180866,17800.478602986033,1320.257994121428
16180916,17800.51164783894,1319.0068984584323
16180966,17800.52196389822,1318.3143609154608
16181016,17800.526516906633,1317.798646886205
16181066,17800.526516906633,1317.798646886205
16181116,17792.401317564585,1319.5868882170068
16181166,17792.401317564585,1319.5868882170068
16181216,17771.40513194055,1319.5675937148092
16181266,17758.005745249677,1320.420189678624
16181316,17757.438752183476,1320.9802440571348
16181366,17757.438752183476,1320.9802440571348
16181416,17755.978335836637,1321.9684667786662
16181466,17755.978335836637,1321.9684667786662
16181516,17755.978335836637,1321.9684667786662
16181566,17755.09514392747,1323.5138509730743
16181616,17755.09514392747,1323.5138509730743
16181666,17768.054313779183,1323.9402295650932
16181716,17768.054313779183,1323.9402295650932
16181766,17768.054313779183,1323.9402295650932
16181816,17782.203059560412,1324.3171866362584
16181866,17788.701989043533,1324.0727211437065
16181916,17783.765160761668,1323.804107981261
16181966,17790.22879346156,1323.6931937858378
16182016,17792.597855896085,1322.9211776805869
16182066,17805.94058436958,1322.8518859444648
16182116,17817.303162914875,1322.9779980127694
16182166,17817.303162914875,1322.9779980127694
16182216,17823.622464796492,1321.1660463672436
16182266,17800.690452463685,1320.8406577174658
16182316,17802.318144206376,1321.434667700246
16182366,17786.89693457946,1322.328776430087
16182416,17783.489995315198,1321.7664462677765
16182466,17783.354980135602,1321.8104508711997
16182516,17781.239038859247,1322.2003873081394
16182566,17780.65149705457,1324.6000090830669
16182616,17780.5121072941,1325.022769818177
16182666,17780.304886652404,1325.4634777825872
16182716,17780.304886652404,1325.4634777825872
16182766,17781.82381977706,1324.5892302904422
16182816,17782.121181440474,1324.8095067099553
16182866,17786.623636595683,1325.8233170889007
16182916,17818.218790591032,1327.3329123897818
16182966,17825.932957283472,1327.8462819010883
16183016,17836.163381589966,1329.8984882057289
16183066,17841.19142689949,1330.3568604002837
16183116,17854.645688163575,1330.9777935111658
16183166,17860.553471892417,1331.1280078512773
16183216,17860.553471892417,1331.1280078512773
16183266,17868.676779531128,1330.4732445243965
16183316,17862.40583905916,1328.9292627497612
16183366,17851.87199871539,1327.4356340797128
16183416,17852.672413322445,1327.451559707772
16183466,17849.110731440756,1327.550237735933
16183516,17862.71088359098,1328.0950714540736
16183566,17894.13915951661,1329.57982956639
16183616,17900.436987348457,1331.406602812322
16183666,17980.816008136495,1335.6112880146848
16183716,17980.816008136495,1335.6112880146848
16183766,17980.816008136495,1335.6112880146848
16183816,18025.79152614911,1340.5150991861074
16183866,18027.255968456306,1340.6075231274929
16183916,18029.582651118413,1339.6050806297128
16183966,18029.733537593485,1339.9093462262533
16184016,18033.66596933024,1340.5458957258336
16184066,18057.69800287017,1340.5778452015318
16184116,18075.146747261395,1338.3774579427443
16184166,18094.62816744477,1338.5420634172217
16184216,18097.29553859682,1337.2991322471605
16184266,18097.29553859682,1337.2991322471605
16184316,18097.29553859682,1337.2991322471605
16184366,18095.227100779106,1335.6890156732838
16184416,18095.094411247468,1337.080365165281
16184466,18095.01529894156,1338.5424570956802
16184516,18073.123824869264,1337.0263380707604
16184566,18066.95789023772,1336.653733938401
16184616,18066.95789023772,1336.653733938401
16184666,18072.494043729075,1336.1680832703516
16184716,18110.548727476144,1338.1275066595094
16184766,18166.574991340658,1342.561454063499
16184816,18190.450898684547,1343.1360413908935
16184866,18251.84547751256,1345.2924233140893
16184916,18197.147392644565,1337.776450835753
16184966,18082.251404589904,1326.7371125524423
16185016,18009.59898098113,1322.135734154734
16185066,17924.93680434611,1317.2196388784969
16185116,17841.733037804075,1312.3620733826747
16185166,17834.769102798957,1311.1257816179204
16185216,17826.97550737415,1308.9129705254436
16185266,17825.19618204886,1310.6772048386283
16185316,17856.076947748323,1312.6163094188375
16185366,17868.6100346808,1311.4390719537005
16185416,17876.5148357483,1314.0960145204133
16185466,17827.937850056413,1311.6289030064036
16185516,17791.71926820879,1310.3426592721817
16185566,17793.35637108639,1310.5108097773618
16185616,17793.37890955429,1310.5215835600154
16185666,17794.554823159044,1309.8141144584806
16185716,17794.77108693103,1309.423378210505
16185766,17794.883811322223,1309.1544666298628
16185816,17794.883811322223,1309.1544666298628
16185866,17794.966058364585,1309.9972920346183
16185916,17801.16535045001,1309.6985813242018
16185966,17814.384336885447,1311.7441096612897
16186016,17818.578669126517,1311.1071184458785
16186066,17820.637935884668,1310.5204918253562
16186116,17818.59165831096,1310.1073007447762
16186166,17817.309032331723,1309.2675312955578
16186216,17816.147744214875,1308.2169147384361
16186266,17815.10259887462,1308.5093355051658
16186316,17815.10259887462,1308.5093355051658
16186366,17812.854190102462,1310.0220948687142
16186416,17812.854190102462,1310.0220948687142
16186466,17770.725120585397,1308.535622427561
16186516,17763.088330240902,1308.1877458432637
16186566,17760.414017516774,1308.02391326311
16186616,17782.020743280875,1307.8330059374043
16186666,17790.16971608812,1307.1589337491066
16186716,17792.11837734376,1306.6642711813395
16186766,17796.110032990193,1305.627893998548
16186816,17796.110032990193,1305.627893998548
16186866,17797.50917190228,1306.8276565101457
16186916,17783.985772442444,1304.9436367356927
16186966,17706.385025415155,1294.629069078281
16187016,17659.452401612263,1290.734106461049
16187066,17616.796735267388,1288.3211828255958
16187116,17615.9801365791,1288.3290320615722
16187166,17601.257109819504,1289.2386915215586
16187216,17590.771760335094,1287.2476160823428
16187266,17609.7257986545,1287.1314408815383
16187316,17625.08937262898,1287.719203604603
16187366,17654.010673275436,1289.9230451548326
16187416,17656.754183052424,1290.3554392506555
16187466,17656.754183052424,1290.3554392506555
16187516,17656.72957511033,1290.5573251085739
16187566,17656.72957511033,1290.5573251085739
16187616,17656.72957511033,1290.5573251085739
16187666,17656.717649070088,1292.438211086635
16187716,17678.69537789271,1292.5104703462487
16187766,17678.69537789271,1292.5104703462487
16187816,17708.889117290408,1289.912861735988
16187866,17712.343863937913,1289.315013565368
16187916,17715.22258608497,1291.1379233367513
16187966,17715.22258608497,1291.1379233367513
16188016,17715.22258608497,1291.1379233367513
16188066,17715.22258608497,1291.1379233367513
16188116,17715.22258608497,1291.1379233367513
16188166,17707.81351132542,1290.7871280353888
16188216,17707.81351132542,1290.7871280353888
16188266,17707.65737405564,1290.7836676485033
16188316,17707.65737405564,1290.7836676485033
16188366,17707.575134230974,1291.7421601682381
16188416,17707.561418559308,1291.3577252526454
16188466,17707.561418559308,1291.3577252526454
16188516,17707.556092119306,1291.7740514299583
16188566,17707.553923849493,1290.262821622976
16188616,17707.553923849493,1290.262821622976
16188666,17707.55336784376,1288.3476834315875
16188716,17707.553206897584,1289.5342271256623
16188766,17711.61969747295,1290.6158591869394
16188816,17715.827687385165,1289.2850001439547
16188866,17718.864549057478,1289.3756551230229
16188916,17719.507958776525,1290.179086887202
16188966,17720.362903316363,1292.2174793272286
16189016,17720.362903316363,1292.2174793272286
16189066,17720.854007323283,1287.9322590802014
16189116,17674.29442134584,1286.4428976278575
16189166,17656.93457167219,1285.6820427973698
16189216,17650.49764962475,1285.7369376533854
16189266,17635.021197238693,1286.650626496306
16189316,17635.021197238693,1286.650626496306
16189366,17635.021197238693,1286.650626496306
16189416,17651.063470207962,1287.058188425659
16189466,17651.063470207962,1287.058188425659
16189516,17653.572917234367,1287.8623874820805
16189566,17653.572917234367,1287.8623874820805
16189616,17653.953117644938,1286.6553679826163
16189666,17653.953117644938,1286.6553679826163
16189716,17653.953117644938,1286.6553679826163
16189766,17653.953117644938,1286.6553679826163
16189816,17654.171843253593,1286.6671921030415
16189866,17654.17318628013,1287.1714322924506
16189916,17654.17318628013,1287.1714322924506
16189966,17684.213948061675,1289.3991248162672
16190016,17687.020616006044,1290.7364090071164
16190066,17687.664048702496,1290.3451652701547
16190116,17689.013558562812,1289.6987897024674
16190166,17689.331610351717,1288.9521811218615
16190216,17689.470551832033,1288.204499027845
16190266,17689.470551832033,1288.204499027845
16190316,17689.622322503605,1286.8053319415283
16190366,17689.64367757088,1286.331452441204
16190416,17689.665782944972,1279.54630827752
16190466,17635.092382506908,1280.6242956600956
16190516,17564.06967553474,1278.1789896318983
16190566,17541.652431938524,1276.784652584386
16190616,17531.25347455595,1276.066166376309
16190666,17531.25347455595,1276.066166376309
16190716,17512.844792878164,1275.7568191899863
16190766,17510.858320631098,1275.323536041252
16190816,17502.00516367252,1275.1455430766375
16190866,17471.930357224603,1274.1111026318188
16190916,17447.86731671225,1272.6750149614977
16190966,17423.203893332502,1273.0412613645897
16191016,17425.101811847202,1273.2134798804245
16191066,17429.13809541982,1272.3168436158733
16191116,17429.127506118864,1271.3557771087148
16191166,17413.60488971343,1270.225822888824
16191216,17396.448436016926,1270.454848947225
16191266,17392.382939073763,1270.5241890014868
16191316,17412.733586960403,1270.567131333627
16191366,17412.733586960403,1270.567131333627
16191416,17385.297727426612,1270.2281688969285
16191466,17377.29690375586,1269.3400900664165
16191516,17377.29690375586,1269.3400900664165
16191566,17382.34538130324,1269.9815290885197
16191616,17395.82134520452,1270.5853223419556
16191666,17410.009999243866,1271.6712422739727
16191716,17414.329373951776,1272.569784227114
16191766,17416.986646912774,1272.966537425093
16191816,17424.400536569832,1271.288249747921
16191866,17426.144857786196,1272.7617396332141
16191916,17426.144857786196,1272.7617396332141
16191966,17428.06874472005,1270.5380738355047
16192016,17398.52223646995,1269.5025498972147
16192066,17374.887058236855,1268.1416842769077
16192116,17374.887058236855,1268.1416842769077
16192166,17356.852309436385,1270.1618246234304
16192216,17375.771454501824,1270.1730280650356
16192266,17389.841230478643,1272.2255853065244
16192316,17389.841230478643,1272.2255853065244
16192366,17399.237110875383,1272.0186701097214
16192416,17399.237110875383,1272.0186701097214
16192466,17399.237110875383,1272.0186701097214
16192516,17399.237110875383,1272.0186701097214
16192566,17399.237110875383,1272.0186701097214
16192616,17399.237110875383,1272.0186701097214
16192666,17402.73173052205,1274.8092186391889
16192716,17402.770114349576,1273.5272968685351
16192766,17402.770114349576,1273.5272968685351
16192816,17402.797931352758,1271.826424786097
16192866,17402.806547857304,1269.4447400324375
16192916,17402.80725114204,1267.8195126435417
16192966,17386.860215080633,1265.487594754682
16193016,17376.289193108783,1263.4326525680399
16193066,17364.111910267042,1263.6508293305797
16193116,17338.533063122977,1263.3190382086643
16193166,17325.003717986405,1263.6773787909565
16193216,17325.003717986405,1263.6773787909565
16193266,17295.221210899308,1263.9577309735382
16193316,17295.221210899308,1263.9577309735382
16193366,17288.8688314773,1263.614086201178
16193416,17288.8688314773,1263.614086201178
16193466,17289.630554042124,1263.2347428822027
16193516,17289.914532724546,1263.3867067358694
16193566,17291.263932215912,1264.717235227103
16193616,17291.673797196927,1265.7396355987544
16193666,17291.673797196927,1265.7396355987544
16193716,17291.96466976401,1267.8441186889459
16193766,17292.003026740393,1268.6605739071179
16193816,17294.42403190377,1270.636502303167
16193866,17344.651720108985,1272.663949112082
16193916,17344.651720108985,1272.663949112082
16193966,17438.77932160846,1272.9359561687043
16194016,17438.77932160846,1272.9359561687043
16194066,17438.77932160846,1272.9359561687043
16194116,17379.53425320247,1273.0022972490608
16194166,17379.53425320247,1273.0022972490608
16194216,17370.349296138353,1269.8074168298833
16194266,17370.349296138353,1269.8074168298833
16194316,17370.349296138353,1269.8074168298833
16194366,17368.96016167196,1269.634216516468
16194416,17368.96016167196,1269.634216516468
16194466,17368.83929747471,1270.2577461891278
16194516,17382.81142464371,1270.6248728509913
16194566,17389.580068836683,1270.1403651335575
16194616,17389.580068836683,1270.1403651335575
16194666,17389.580068836683,1270.1403651335575
16194716,17389.580068836683,1270.1403651335575
16194766,17389.580068836683,1270.1403651335575
16194816,17389.580068836683,1270.1403651335575
16194866,17389.580068836683,1270.1403651335575
16194916,17393.964149670748,1269.5169479195285
16194966,17393.98562563784,1271.138280740887
16195016,17393.98562563784,1271.138280740887
16195066,17393.99599380007,1272.0080990409708
16195116,17393.997460226827,1271.0942900050163
16195166,17393.997460226827,1271.0942900050163
16195216,17393.999158743143,1269.3903226528553
16195266,17393.999158743143,1269.3903226528553
16195316,17393.999158743143,1269.3903226528553
16195366,17393.999158743143,1269.3903226528553
16195416,17393.999158743143,1269.3903226528553
16195466,17393.999158743143,1269.3903226528553
16195516,17393.999158743143,1269.3903226528553
16195566,17393.999642710103,1270.805275906092
16195616,17393.999642710103,1270.805275906092
16195666,17394.88023212268,1270.212141994252
16195716,17429.503355543457,1273.3822971590373
16195766,17429.503355543457,1273.3822971590373
16195816,17429.503355543457,1273.3822971590373
16195866,17454.71676887551,1275.9761508141937
16195916,17455.137941204684,1277.040999665738
16195966,17455.137941204684,1277.040999665738
16196016,17486.665388871006,1277.3342735762317
16196066,17491.846612442783,1277.6924822784042
16196116,17492.725251731434,1277.2875972183454
16196166,17450.93563340013,1275.5769100627226
16196216,17405.33639623981,1268.5171906380592
16196266,17273.70024861443,1246.7628169249904
16196316,17153.03635535415,1230.5421695856107
16196366,17073.904220122644,1219.827648313138
16196416,17055.125436195845,1216.3455490234178
16196466,17034.8805402891,1213.0317117443637
16196516,17015.786352437488,1210.9641873771527
16196566,17009.657985889597,1213.6140399967335
16196616,16993.991616323212,1212.1655812613292
16196666,16993.991616323212,1212.1655812613292
16196716,16938.00680771688,1211.5446187807418
16196766,16928.41749175095,1209.799915030633
16196816,16928.41749175095,1209.799915030633
16196866,16928.41749175095,1209.799915030633
16196916,16928.41749175095,1209.799915030633
16196966,16921.90856650851,1211.5636760675145
16197016,16938.460178587058,1210.8334495756203
16197066,16977.08236056693,1212.402054139114
16197116,16982.852830069372,1212.8323885618374
16197166,16982.852830069372,1212.8323885618374
16197216,16998.082551230793,1213.6232366692675
16197266,16998.082551230793,1213.6232366692675
16197316,16802.900733645678,1199.8749552168797
16197366,16802.900733645678,1199.8749552168797
16197416,16910.835539342766,1201.699582036748
16197466,16920.877434265785,1203.286602287128
16197516,16963.25427749612,1208.7689007168462
16197566,16989.385608917044,1210.0423914150003
16197616,16995.228132897944,1209.2149538851045
16197666,16995.228132897944,1209.2149538851045
16197716,17001.394140147884,1210.4218263277849
16197766,17001.394140147884,1210.4218263277849
16197816,16943.57041691769,1209.9520908478573
16197866,16937.705855544984,1210.048420241446
16197916,16934.260731252165,1213.1531647683569
16197966,16932.835501011494,1213.4663092768849
16198016,16995.06415382985,1214.304089503091
16198066,17008.00002427637,1213.846110976473
16198116,17016.46720133137,1211.5427781552755
16198166,17020.320167452024,1208.6923104131592
16198216,17022.120286192236,1205.2349989526924
16198266,17022.8795444893,1204.291152435474
16198316,17022.8795444893,1204.291152435474
16198366,16926.10066810831,1202.0285980766935
16198416,16910.26558780191,1198.6852658942894
16198466,16911.10123239934,1197.4726675904972
16198516,16876.39520257365,1197.4705062944245
16198566,16872.407024828906,1195.535861702878
16198616,16846.980812226568,1192.9244195853328
16198666,16841.8575011705,1193.386299435999
16198716,16841.8575011705,1193.386299435999
16198766,16833.187560144608,1196.6944747975033
16198816,16799.565017841327,1194.8601095706233
16198866,16777.518576829378,1194.5200674145954
16198916,16767.407170562263,1195.0124285730762
16198966,16759.13358832053,1193.6882633922687
16199016,16756.375578737556,1195.2707206413463
16199066,16756.016248135416,1195.4224699009635
16199116,16756.016248135416,1195.4224699009635
16199166,16756.016248135416,1195.4224699009635
16199216,16756.016248135416,1195.4224699009635
16199266,16754.294296283548,1195.0201270382136
16199316,16754.23070203256,1197.111748958838
16199366,16754.21820313132,1196.4467763961002
16199416,16754.209031734335,1195.223077353269
16199466,16754.20079570465,1196.4248123994714
16199516,16762.299313691743,1198.771758746893
16199566,16797.66443347303,1200.5668118510264
16199616,16801.565264154724,1200.868683945285
16199666,16831.487433083486,1203.6701946228495
16199716,16839.108445014113,1205.9012494972994
16199766,16843.303609398557,1206.04198893703
16199816,16845.391294230278,1205.5308230409464
16199866,16846.29307579303,1203.8948937908483
16199916,16846.583490106044,1202.565566015097
16199966,16846.944876282665,1200.4138586043705
16200016,16847.01311534356,1199.6969049628915
16200066,16846.959279374132,1199.1520824257457
16200116,16846.89154359723,1197.910521977406
16200166,16846.787456498012,1195.001810003007
16200216,16846.787456498012,1195.001810003007
16200266,16840.944029109876,1195.6682400631405
16200316,16823.436859394067,1191.9884462175992
16200366,16765.555964182648,1189.120170013007
16200416,16730.61120412096,1183.817957896508
16200466,16716.75987864581,1177.17805558717
16200516,16646.792360750394,1171.860935065734
16200566,16620.732940837683,1167.5662179642152
16200616,16600.065302987703,1165.0747063723356
16200666,16599.295124289696,1165.3096259593553
16200716,16598.86936429339,1165.356214612145
16200766,16608.732351298604,1167.9089666014986
16200816,16626.00379900456,1169.3385979502289
16200866,16633.64278567768,1169.7120941387993
16200916,16657.47759071424,1170.751438243401
16200966,16655.906466809036,1171.1713723078042
16201016,16649.326373880325,1172.597657408611
16201066,16656.473196808263,1174.0402242043406
16201116,16685.44147844994,1174.4674901161911
16201166,16697.173571960237,1172.395553314867
16201216,16697.173571960237,1172.395553314867
16201266,16706.05284651063,1171.5330994801384
16201316,16707.479256496936,1170.581650278723
16201366,16708.182505529046,1168.6032831239306
16201416,16708.372599528608,1167.6842988320861
16201466,16616.861318093896,1165.8724388240523
16201516,16617.058425783627,1167.495628987724
16201566,16609.01862963544,1173.0876895367535
16201616,16607.29052631175,1172.7598202794186
16201666,16605.027519104628,1173.4309503390891
16201716,16619.42976830059,1174.2911532352027
16201766,16619.42976830059,1174.2911532352027
16201816,16666.09095071969,1173.4683060674624
16201866,16669.11186592933,1173.0921914670012
16201916,16672.013532359026,1175.4775779777092
16201966,16663.897653195883,1175.2343174215216
16202016,16654.832113182478,1174.9730151599053
16202066,16647.65111468706,1175.8399418209394
16202116,16664.58354926782,1178.0647280225885
16202166,16669.72658673787,1178.268495553592
16202216,16671.926681313624,1178.3729300599114
16202266,16673.028062515463,1178.4020087724373
16202316,16673.804960683075,1179.1280407564977
16202366,16674.16660034847,1179.9009891964388
16202416,16674.31258373786,1178.980439785494
16202466,16674.374550070268,1178.5592606642797
16202516,16674.957237554972,1178.1932059356866
16202566,16674.957237554972,1178.1932059356866
16202616,16682.4224592868,1176.306336414925
16202666,16685.937703117423,1176.5876095095286
16202716,16699.466308463965,1179.533391897397
16202766,16701.18462529325,1179.9921692005314
16202816,16702.105448512077,1180.6779367003803
16202866,16702.427210427806,1181.3201549899984
16202916,16680.58497190894,1181.605399588009
16202966,16680.58497190894,1181.605399588009
16203016,16669.436534568715,1181.4032642317127
16203066,16668.33964094229,1181.3815940998572
16203116,16667.717414998257,1181.899981522137
16203166,16667.01363334597,1182.9871407073435
16203216,16684.553503759125,1182.9179580786792
16203266,16690.255267524128,1181.9482612133072
16203316,16691.361946177694,1181.9954231943927
16203366,16697.721540821167,1180.9471450045
16203416,16699.234095164164,1180.7685068317708
16203466,16693.69975125996,1180.265840919582
16203516,16688.392506608703,1179.9112555899646
16203566,16677.932732942878,1179.384378903376
16203616,16673.879095976758,1178.455063051909
16203666,16671.108188509832,1178.041178665528
16203716,16666.028493514845,1178.2087774492945
16203766,16671.941440738487,1177.7726602046307
16203816,16672.187388401184,1177.631573472777
16203866,16673.03135043544,1177.1635650476505
16203916,16673.345666727644,1176.7653620176
16203966,16676.035887684142,1177.2331749946256
16204016,16686.963334404107,1181.0070314906968
16204066,16686.963334404107,1181.0070314906968
16204116,16699.699559488905,1182.304642712648
16204166,16704.604605710494,1181.6146507756478
16204216,16706.233623123793,1181.0614487641124
16204266,16701.93420068648,1180.5860570005982
16204316,16690.8973263069,1180.4724376454415
16204366,16676.34254691479,1179.8200849622726
16204416,16672.453029313307,1180.044914481757
16204466,16666.88332199514,1180.7488149676692
16204516,16670.214563190642,1180.6483239731192
16204566,16663.98694784549,1180.0646267314507
16204616,16657.42610210613,1179.2720761740613
16204666,16663.309434439525,1179.4340751664154
16204716,16667.127544861814,1179.1024489953384
16204766,16657.289523405114,1177.8507823643333
16204816,16653.97626541179,1177.910740098696
16204866,16651.101837150072,1177.7937161728341
16204916,16648.714342368687,1178.413774378898
16204966,16647.020364674492,1179.6888655864354
16205016,16645.91897912425,1180.252866814208
16205066,16645.81325226574,1180.5389987889164
16205116,16650.14726193067,1179.9848178851876
16205166,16659.126893732267,1179.158322930053
16205216,16652.099636451636,1178.6034121869595
16205266,16651.789921389103,1178.2363509666477
16205316,16637.594813602667,1177.3958842173697
16205366,16639.809531505998,1178.3742007574235
16205416,16663.72790182737,1179.5483748225736
16205466,16664.874059230824,1180.1261717834668
16205516,16668.839011184584,1180.133381850861
16205566,16666.202693790743,1179.3499108648236
16205616,16662.59485619881,1178.1608041795682
16205666,16656.129634814068,1178.2660724388516
16205716,16656.129634814068,1178.2660724388516
16205766,16653.220188323776,1178.412022513213
16205816,16666.068565171525,1178.7934631718601
16205866,16667.501988170563,1178.5692392423618
16205916,16662.1286308335,1177.7410163099635
16205966,16655.619452226707,1177.7373325491287
16206016,16652.46353629596,1176.1152439515504
16206066,16652.893143517555,1175.7281871047708
16206116,16658.149222468906,1175.370865291233
16206166,16620.24701279545,1175.1906352287137
16206216,16625.50902552962,1175.5085672069577
16206266,16654.609905655325,1176.5481989719442
16206316,16654.609905655325,1176.5481989719442
16206366,16654.609905655325,1176.5481989719442
16206416,16665.839762652613,1177.961066017408
16206466,16665.839762652613,1177.961066017408
16206516,16677.842969114703,1178.601787720185
16206566,16679.384532981385,1177.9048138028547
16206616,16673.781732335596,1177.5696181367987
16206666,16668.450775586465,1177.173176245831
16206716,16667.20064825539,1177.2308348154695
16206766,16667.20064825539,1177.2308348154695
16206816,16665.51786198591,1177.8428407326091
16206866,16665.35358376187,1177.0890724541157
16206916,16665.227021563995,1177.5738838465415
16206966,16665.173676119906,1177.7029240465326
16207016,16673.96061517107,1177.8500339121842
16207066,16678.660170236075,1178.6657967945116
16207116,16682.39015981942,1178.8496853860622
16207166,16683.659115044116,1178.3589869770726
16207216,16684.27208473074,1178.9867970742787
16207266,16684.65164108738,1175.477199971743
16207316,16684.725093790374,1175.8322938887059
16207366,16684.90240165653,1176.4385297654073
16207416,16684.936114273052,1176.7602862116187
16207466,16685.554547965297,1177.2216125244174
16207516,16685.693220703863,1178.167151081637
16207566,16693.800534227266,1180.3372434291728
16207616,16711.143302975564,1183.5755321401305
16207666,16728.514862965996,1184.0165781026597
16207716,16732.518619436178,1184.353194228658
16207766,16744.22526454074,1186.0649234029365
16207816,16748.600181962396,1186.6716634579911
16207866,16756.355733692904,1187.4686255639106
16207916,16765.08654527202,1187.0817242073183
16207966,16766.11870319087,1187.3670220362005
16208016,16769.006378313596,1185.8631679476534
16208066,16769.006378313596,1185.8631679476534
16208116,16770.94874511256,1184.5359924786744
16208166,16771.16289242567,1185.3280886260377
16208216,16771.207081035576,1184.827559464364
16208266,16771.295111270498,1184.5532397582592
16208316,16771.3205932549,1183.3119711472777
16208366,16771.3205932549,1183.3119711472777
16208416,16771.337753152955,1182.0977921286744
16208466,16762.407785538588,1182.8937424008766
16208516,16741.664307081126,1182.4102401245586
16208566,16739.69275028761,1182.7661731292424
16208616,16739.69275028761,1182.7661731292424
16208666,16728.285713674555,1184.8335765307813
16208716,16728.285713674555,1184.8335765307813
16208766,16728.285713674555,1184.8335765307813
16208816,16728.285713674555,1184.8335765307813
16208866,16728.285713674555,1184.8335765307813
16208916,16726.49953843433,1185.8169457905676
16208966,16726.49953843433,1185.8169457905676
16209016,16726.49953843433,1185.8169457905676
16209066,16726.442644042098,1186.245373579978
16209116,16726.437451623526,1187.7541207434601
16209166,16735.341626466256,1190.3196772567278
16209216,16744.4179848353,1192.0015305069924
16209266,16752.78263243716,1192.9289358941076
16209316,16747.504777579485,1192.6939814581422
16209366,16740.772328638817,1192.0942143647717
16209416,16740.081660113938,1191.526072817624
16209466,16739.42390481808,1190.8242343198497
16209516,16739.42390481808,1190.8242343198497
16209566,16738.03629114768,1189.1418496113126
16209616,16738.03629114768,1189.1418496113126
16209666,16738.03629114768,1189.1418496113126
16209716,16738.03629114768,1189.1418496113126
16209766,16737.775776675553,1187.8334419766863
16209816,16737.769434060272,1187.659805370178
16209866,16737.76168275697,1185.776675152328
16209916,16729.863145778818,1185.2697170187678
16209966,16714.528401943375,1184.3105451588951
16210016,16711.10731472175,1185.2903627209032
16210066,16711.10731472175,1185.2903627209032
16210116,16725.26844337766,1186.3247322174104
16210166,16725.61905744296,1186.7693490071317
16210216,16724.38469770265,1187.0801253465947
16210266,16724.38469770265,1187.0801253465947
16210316,16723.2618716997,1186.7088808740448
16210366,16723.2618716997,1186.7088808740448
16210416,16728.533129271567,1186.6094083791477
16210466,16725.737782827204,1186.2440495812266
16210516,16724.28727050856,1185.923888416049
16210566,16724.28727050856,1185.923888416049
16210616,16726.24454417581,1185.6352279241642
16210666,16726.82087198796,1185.0958975261524
16210716,16721.55084537415,1180.9722546620653
16210766,16718.581436658842,1178.2504339378413
16210816,16717.311179515775,1178.6245004266189
16210866,16716.853233741815,1178.7284960894906
16210916,16716.226727140354,1179.319943615436
16210966,16716.04097752783,1178.9195794908187
16211016,16716.04097752783,1178.9195794908187
16211066,16715.908408641746,1179.8457490802543
16211116,16715.877802439078,1181.5343344946004
16211166,16715.877802439078,1181.5343344946004
16211216,16715.85045410972,1181.2752592811744
16211266,16710.641465002802,1181.5316532217653
16211316,16690.551787132033,1181.263788321807
16211366,16687.225119384726,1181.6733679612496
16211416,16680.295845509387,1181.775837536461
16211466,16679.310198922907,1181.9749448078924
16211516,16691.406561105803,1182.344302640381
16211566,16693.54801323681,1182.089567662498
16211616,16693.54801323681,1182.089567662498
16211666,16692.332218750507,1181.749283911024
16211716,16692.23988835933,1182.0626681961346
16211766,16692.091540854766,1182.0461879200739
16211816,16692.07847493314,1181.6231326963334
16211866,16692.812955530102,1181.5442344101145
16211916,16695.748769109083,1181.4515866249578
16211966,16695.748769109083,1181.4515866249578
16212016,16698.359069952672,1180.3266641874093
16212066,16699.03866839094,1179.9618621243549
16212116,16699.93140523713,1179.5398366896839
